product_id,name,brand,price_rub,segment,category,link,ingredients_raw,main_actives,functional_category,pH,allergens,vegan,cruelty_free,format,volume_ml,price_per_ml,issues
product_042,Mugwort Calming Soothing гель,Round Lab,1092,мидл,Успокаивающий гель (не маска),goldapple.ru/19000432720-mugwort-calming-soothing,"Aqua, Butylene Glycol, Dipropylene Glycol, Propanediol, Glycerin, 1,2-Hexanediol, Betaine, Polyglyceryl-10 Laurate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Ethylhexylglycerin, Artemisia Princeps Leaf Extract, Disodium EDTA, Decyl Glucoside, Panthenol, Allantoin, Melia Azadirachta Leaf Extract, Camellia Sinensis Leaf Extract, Salvia Officinalis Oil, Melia Azadirachta Flower Extract, Salix Alba Bark Extract, Centella Asiatica Leaf Extract, Cladosiphon Okamuranus Extract, Coffea Arabica Seed Extract, Citrus Aurantium Bergamia Leaf Extract, Pinus Densiflora Leaf Extract, Portulaca Oleracea Extract, Centella Asiatica Extract, Tocopherol, Artemisia Vulgaris Extract, Madecassoside, Madecassic Acid, Asiaticoside, Asiatic Acid","Artemisia Princeps (полынь, ~1-2%, успокаивает + антибактериальная), Centella Asiatica complex (madecassoside + madecassic acid + asiaticoside + asiatic acid, ~0.5-1%), Panthenol (~0.5-1%), Allantoin (~0.3%), множество успокаивающих экстрактов (Ним, зеленый чай, шалфей, морские водоросли)","Успокаивающий гель для чувствительной кожи, противовоспаление, гидратация",~5.5-6.0 (благодаря pH-буферизации Tromethamine),"Ethylhexylglycerin (консервант), Salvia Officinalis Oil (может быть раздражителем), Citrus Aurantium Bergamia (фототоксичен, но концентрация низкая)",Да,Да,Гель для чувствительной кожи,150,"7,28","✅ ОТЛИЧНЫЙ для sensitive: Artemisia + Centella + Panthenol. ✅ pH буферизирован (Tromethamine). ✅ Множество успокаивающих компонентов. ⚠️ Ethylhexylglycerin может раздражать. ⚠️ Salvia Oil может быть раздражителем (эфирное масло). 📌 ВЕРДИКТ: TOP для sensitive, воспаленной кожи. Хороший выбор (7.28₽/мл)."
product_043,Birch juice moisturizing toner,Round Lab,1446,мидл,Тонер увлажняющий (с витамином C),goldapple.ru/19000230932-birch-juice-moisturizing-toner,"Water, Glycerin, Propanediol, Glycereth-26, Pentylene Glycol, Betula Platyphylla Japonica Juice, 1,2-Hexanediol, Chondrus Crispus Extract, Saccharum Officinarum (Sugarcane) Extract, Sodium Hyaluronate, Hyaluronic Acid, Panthenol, Tromethamine, Dipotassium Glycyrrhizate, Glyceryl Caprylate, Glyceryl Glucoside, Butylene Glycol, Ascorbic Acid, Carbomer, Xanthan Gum, Disodium EDTA","Betula Platyphylla Japonica Juice (береза японская, ~5-10%, витамины, аминокислоты), Ascorbic Acid (витамин C, ~0.3-0.5%, стабилизирован pH буферизацией), гиалуронаты (в двух формах: Sodium Hyaluronate + Hyaluronic Acid, ~0.5%), Dipotassium Glycyrrhizate (солодка, успокаивает, ~0.3%), Panthenol (~0.3%)","Тонер увлажняющий, осветление (витамин C), гидратация, успокаивание",~5.0-5.5 (благодаря pH-буферизации Tromethamine),"Ascorbic Acid (витамин C может раздражать, но pH буферизирован), Ethylhexylglycerin, Carbomer (полимер может раздражать)",Да,Да,Тонер (300мл),300,"4,82","✅ ОТЛИЧНЫЙ состав: Betula Juice (натуральный витамин C источник!), Ascorbic Acid (стабилизирован pH), гиалуронаты, солодка. ✅ pH правильный (5.0-5.5). ✅ Большой объём (300мл) за разумную цену. ⚠️ Ascorbic Acid + витамин C комбо (может быть избыточной концентрацией). 📌 ВЕРДИКТ: TOP для гидратации + мягкого осветления. Лучше, чем многие серумы с витамином C."
product_044,1025 Dokdo Bubble Cleansing Foam,Round Lab,1237,мидл,Пенка для очищения (мягкий BHA),goldapple.ru/19000230925-1025-dokdo-cream,"Aqua, Disodium Cocoyl Glutamate, Glycerin, Coco-Glucoside, Disodium Cocoamphodiacetate, Lauryl Glucoside, Methylpropanediol, Butylene Glycol, Sodium Chloride, Caprylyl Glycol, Ethoxydiglycol, Glyceryl Caprylate, Salicylic Acid, Citric Acid, Polyglyceryl-10 Myristate, Sodium Citrate, Dipropylene Glycol, 2,3-Butanediol, Polyglyceryl-10 Laurate, Sea Water, Sodium Cocoyl Isethionate, Glycereth-26, Propanediol, 1,2-Hexanediol, Sodium Phytate, Decyl Glucoside, Quillaja Saponaria Bark Extract, Camellia Sinensis Leaf Extract, Centella Asiatica Leaf Extract, Cladosiphon Okamuranus Extract, Salix Alba Bark Extract, Coffea Arabica Seed Extract, Citrus Aurantium Bergamia Leaf Extract, Allantoin, Dipotassium Glycyrrhizate, Panthenol, Pinus Densiflora Leaf Extract, Hyaluronic Acid, Ethylhexylglycerin, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate","Salicylic Acid (BHA, ~0.3-0.5%, мягкий пилинг для новичков), Disodium Cocoyl Glutamate + Coco-Glucoside + Disodium Cocoamphodiacetate + Lauryl Glucoside + Sodium Cocoyl Isethionate (5 мягких ПАВ!), Sea Water (минералы), гиалуронаты (в двух формах, ~0.5%), Centella Asiatica (~0.5%), успокаивающие экстракты","Очищение (мягкие ПАВ + мягкий BHA), гидратация, успокаивание","~3.5-4.0 (идеально для BHA, благодаря Citric Acid + Sodium Citrate)","Salicylic Acid (может раздражать, но концентрация низкая), Ethylhexylglycerin, Citrus Aurantium Bergamia (фототоксичен, но концентрация низкая)",Да,Да,Пенка,150,"8,246666667","✅ ОТЛИЧНЫЙ СОСТАВ: 5 мягких ПАВ (редко встречается!). ✅ pH идеален для BHA (3.5-4.0). ✅ Мягкий BHA для новичков. ✅ Sea Water (минералы, тонизирующее). ✅ Гиалуронаты + успокаивающие экстракты (хорошая комбинация). ⚠️ Ethylhexylglycerin. 📌 ВЕРДИКТ: TOP для новичков с BHA + гидратацией. Лучше, чем COSRX (7.24₽/мл), потому что 5 ПАВ + гиалуронаты."
product_045,1025 Dokdo Cream,Round Lab,1601,мидл,Дневной/ночной крем с керамидами,goldapple.ru/19000230925-1025-dokdo-cream,"Water, Glycerin, Caprylic/Capric Triglyceride, Dipropylene Glycol, Hydrogenated Poly(C6-14 Olefin), Cetearyl Alcohol, Methyl Trimethicone, 1,2-Hexanediol, Caprylyl Methicone, Phenyl Trimethicone, C12-16 Alcohols, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate SE, Polymethylsilsesquioxane, Cetearyl Glucoside, Palmitic Acid, Cetearyl Olivate, Sorbitan Olivate, Hydrogenated Lecithin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Copernicia Cerifera (Carnauba) Wax, Ethylhexylglycerin, Glyceryl Caprylate, Stearic Acid, Disodium EDTA, Sea Water, Allantoin, Panthenol, Butylene Glycol, Chondrus Crispus Extract, Beta-Glucan, Saccharum Officinarum (Sugarcane) Extract, Ceramide AP, Ceramide AS, Ceramide EOP, Ceramide NP, Ceramide NS, Cholesterol, Phytosphingosine, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate","Керамидная пентада (AP + AS + EOP + NP + NS, ~1-1.5%), Cholesterol + Phytosphingosine (липидная триада, ~0.5%), Shea Butter (~2-3%), Glycerin (~5-7%), гиалуронаты (в трех формах, ~0.5-1%), Sea Water (минералы), Beta-Glucan (~0.3%)","Дневной/ночной крем, восстановление барьера (керамидная триада!), гидратация (гиалуронаты), питание (Shea Butter)",~6.0-6.5 (нейтральный),"Methyl Trimethicone + Caprylyl Methicone + Phenyl Trimethicone (силиконы, много!), Ethylhexylglycerin, Carnauba Wax (может быть раздражителем)",Да,Да,Крем,80,"20,0125","✅ ОТЛИЧНЫЙ состав: Керамидная ПЕНТАДА (5 керамидов! редко встречается), Cholesterol + Phytosphingosine (идеальная липидная триада). ✅ Гиалуронаты в трех формах. ✅ Шея масло (питание). ⚠️ МНОГО СИЛИКОНОВ (3 вида Trimethicone + Polymethylsilsesquioxane) — могут оставить пленку на коже. 🚨 ДОРОГО (20.01₽/мл за 80мл). 📌 ВЕРДИКТ: TOP для восстановления барьера (керамидная пентада редкость!), но силиконы могут быть проблемой для очень чувствительной кожи."
product_046,Birch juice moisturizing sunscreen SPF 50+,Round Lab,1448,мидл,SPF 50+ PA++++ (химический+минеральный),goldapple.ru/19000230953-birch-juice-moisturizing-sunscreen,"Water, Dibutyl Adipate, Propanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Polymethylsilsesquioxane, Ethylhexyl Triazone, Niacinamide, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Coco-Caprylate/Caprate, Caprylyl Methicone, Diethylhexyl Butamido Triazone, Glycerin, 1,2-Hexanediol, Butylene Glycol, Betula Platyphylla Japonica Juice(1,425ppm), Sodium Hyaluronate, Hyaluronic Acid, Glyceryl Glucoside, Dipotassium Glycyrrhizate, Allantoin, Portulaca Oleracea Extract, Artemisia Annua Extract, Pinus Sylvestris Leaf Oil, Anthemis Nobilis Flower Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Stearoyl Glutamate, Polyacrylate Crosspolymer-6, Ethylhexylglycerin, Ascorbic Acid, Adenosine, Pentylene Glycol, Behenyl Alcohol, Poly C10-30 Alkyl Acrylate, Polyglyceryl-3 Methylglucose Distearate, Decyl Glucoside, Tromethamine, Xanthan Gum, t-Butyl Alcohol, Tocopherol, Carbomer","УФ-фильтры (Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Diethylhexyl Butamido Triazone, ~8-10% вместе, химические), Niacinamide (~1-2%), Ascorbic Acid (витамин C, ~0.3%), гиалуронаты (~0.3%), Betula Juice (~0.1%), Portulaca Extract (успокаивает), Artemisia Extract (успокаивает)","SPF 50+ PA++++ (широкий спектр, химический-минеральный гибрид), гидратация, осветление (витамин C), успокаивание",~5.0-5.5 (благодаря pH-буферизации),"Диethylamino Hydroxybenzoyl Hexyl Benzoate (может быть раздражителем), Ethylhexyl Triazone (может быть раздражителем), Ascorbic Acid (витамин C), Pinus Sylvestris Leaf Oil + Anthemis Flower Oil (фототоксичны, но это SPF — маскируется УФ-защитой)",Да,Да,SPF крем,50,"28,96","✅ SPF 50+ PA++++ (хороший уровень). ✅ Химический + минеральный гибрид (хорошее решение). ✅ Витамин C (осветление при солнцезащите). ✅ Успокаивающие экстракты. ⚠️ Химические УФ-фильтры могут раздражать sensitive. 🚨 ДОРОГО (28.96₽/мл). 📌 ВЕРДИКТ: TOP для SPF 50+, но дорого. Есть дешевле варианты."
product_047,Birch juice moisturizing mask (тканевая),Round Lab,180,бюджет,Тканевая маска (одна штука),goldapple.ru/19000230937-birch-juice-moisturizing-mask,"Water, Glycerin, Methylpropanediol, Propanediol, Betula Platyphylla Japonica Juice, Hydroxyacetophenone, Carbomer, Tromethamine, Allantoin, Caffeine, Polyglyceryl-10 Laurate, Polyglyceryl-10 Myristate, Butylene Glycol, Caprylyl Glycol, Xanthan Gum, Ethylhexylglycerin, 1,2-Hexanediol, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Disodium EDTA, Althaea Rosea Flower Extract, Glyceryl Caprylate","Betula Juice (береза, ~10-15%), Caffeine (~0.3-0.5%, антиопухоль, тонизирование), гиалуронат натрия (~0.3%), Dipotassium Glycyrrhizate (солодка, ~0.3%), Allantoin (~0.3%), Althaea Flower Extract (мальва, успокаивает)","Тканевая маска для гидратации, тонизирования, успокаивания",~5.5-6.0 (благодаря pH-буферизации),"Caffeine (может раздражать при чувствительности на кофеин), Ethylhexylglycerin, Carbomer",Да,Да,Тканевая маска (1 шт),N/A (одна маска),#VALUE!,✅ Хороший состав (Betula + Caffeine + успокаивающие). ✅ Дешево (180₽ за маску). ✅ Удобный формат. ⚠️ Caffeine может раздражать. 📌 ВЕРДИКТ: Хороший выбор для быстрой гидратации.
product_048,Birch juice moisturizing serum,Round Lab,1689,мидл,Сыворотка увлажняющая с витамином C,goldapple.ru/19000230952-birch-juice-moisturizing-serum,"Water, Methylpropanediol, Glycerin, 1,2-Hexanediol, Polyglycerin-3, Caprylic/Capric Triglyceride, Betula Platyphylla Japonica Juice(10,000ppm), Sodium Hyaluronate, Glyceryl Glucoside, Hydrolyzed Hyaluronic Acid, Butylene Glycol, Hyaluronic Acid, Ascorbic Acid, Beta-Glucan, Dipotassium Glycyrrhizate, Hydrogenated Lecithin, Ethylhexylglycerin, Eclipta Prostrata Leaf Extract, Laminaria Japonica Extract, Avena Sativa (Oat) Kernel Extract, Cynara Scolymus (Artichoke) Leaf Extract, Pteris Multifida Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Coccinia Indica Fruit Extract, Aloe Barbadensis Flower Extract, Solanum Melongena (Eggplant) Fruit Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Curcuma Longa (Turmeric) Root Extract, Cyclohexasiloxane, Dipropylene Glycol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Xanthan Gum, Fructooligosaccharides, Carbomer, Disodium EDTA, Polyquaternium-51, Tromethamine, Tocopherol","Betula Juice (10,000 ppm = 1%!, очень высокая концентрация!), Ascorbic Acid (витамин C, ~0.3-0.5%), гиалуронаты (в трех формах, ~0.8%), Beta-Glucan (~0.3%), 10+ растительных экстрактов (антиоксиданты, <0.5% каждый), Dipotassium Glycyrrhizate (солодка)","Сыворотка увлажняющая, осветление (витамин C + Betula), гидратация (тройной гиалуронат), антиоксидация (множество растительных экстрактов)",~5.0-5.5 (благодаря pH-буферизации),"Ascorbic Acid (витамин C), Ethylhexylglycerin, множество растительных экстрактов (редко)",Да,Да,Сыворотка,50,"33,78","✅ ОТЛИЧНЫЙ состав: Betula Juice 1% (высокая концентрация!), Ascorbic Acid (витамин C), тройной гиалуронат. ✅ 10+ растительных экстрактов (богатый антиоксидантный комплекс). ⚠️ ОЧЕНЬ ДОРОГО (33.78₽/мл). ⚠️ Ascorbic Acid может раздражать при regula использовании. 📌 ВЕРДИКТ: TOP для осветления + гидратации, но дорого."
product_049,Xemose Face Cream,Uriage,915,бюджет,Крем для чувствительной кожи (с лактической кислотой!),goldapple.ru/89140300003-xemose-face-cream,"Aqua (Water, Eau), Butyrospermum Parkii (Shea) Butter, Squalane, Dicaprylyl Ether, Glycerin, Polysorbate 60, Caprylic/Capric Triglyceride, Sorbitan Stearate, 1,2-Hexanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Behenyl Alcohol, Hydroxyacetophenone, Potassium Cetyl Phosphate, Shorea Stenoptera Seed Butter, Sodium Polyacrylate, Safflower Oil/Palm Oil Aminopropanediol Esters, Tocopheryl Acetate, Xanthan Gum, Sodium Hydroxide, Polyglyceryl-10 Stearate, Borage Seed Oil Aminopropanediol Amides, Triethyl Citrate, Polyglyceryl-6 Behenate, Asiaticoside, Phytosphingosine, Behenic Acid, Ceramide NP, Cetearyl Alcohol, Cholesterol, Glyceryl Stearate, Lactic Acid, Tocopherol, Ceramide NS, Ceramide EOP, Ceramide AP, Sodium Cetearyl Sulfate","Керамидная триада (NP + NS + EOP + AP, ~0.8-1%), Cholesterol + Phytosphingosine (липидная триада), Shea Butter (~2%), Borage Seed Oil (~1%), Lactic Acid (~0.5%, мягкий AHA!), Asiaticoside (Centella компонент, успокаивает, ~0.3%), Tocopherol (витамин E, ~0.3%)","Крем для чувствительной кожи, восстановление барьера (керамиды + липиды), мягкий пилинг (лактическая кислота), успокаивание (Centella), питание",~5.5-6.0 (благодаря pH-буферизации),"Sodium Cetearyl Sulfate (может быть раздражителем!), Lactic Acid (может раздражать при sensitivity), Sodium Hydroxide",Да,Да,Крем,40,"22,875","✅ ОТЛИЧНЫЙ для sensitive: Керамидная триада + Cholesterol + lipids. ✅ ЛАКТИЧЕСКАЯ КИСЛОТА в креме (редко!) — мягкий пилинг + восстановление. ✅ Centella (Asiaticoside). 🚨 КРИТИЧНО: Sodium Cetearyl Sulfate (может быть раздражителем!). ⚠️ Lactic Acid + Ceramides (интересная комбинация, но редко встречается в один продукт). 📌 ВЕРДИКТ: TOP для sensitive с желанием мягкого пилинга. Но Sodium Cetearyl Sulfate рискован."
product_050,Creme riche lissante rides,PAYOT,2802,мидл,Питательный разглаживающий крем (анти-эйджинг),goldapple.ru/19000413966-lisse-creme-riche-lissante-rides,"Aqua (water), caprylic/capric triglyceride, butyrospermum parkii (shea) butter, glycerin, isononyl isononanoate, hydrogenated coco-glycerides, cetearyl alcohol, maltodextrin, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, marrubium vulgare extract, hydrolyzed viola tricolor extract, sodium hyaluronate, jasminum officinale flower oil, (jasminum officinale (jasmine), oil), pinus cembra wood extract, parfum (fragrance), cetearyl glucoside, cellulose, sodium stearoyl glutamate, chlorphenesin, tocopheryl acetate, ethylhexylglycerin, xanthan gum, o-cymen-5-ol, polysorbate 60, sorbitan isostearate, citric acid, 1,2-hexanediol, caprylyl glycol, tocopherol","Shea Butter (~5%), растительные масла (Jasminum Oil + Pinus Cembra Wood Extract, ~1%), гидролизованный Viola Tricolor Extract (фиалка, ~0.5%), гиалуронат натрия (~0.3%), Tocopheryl Acetate (витамин E, ~0.3%), Marrubium Vulgare Extract (мясо растение, старается помочь с морщинами, ~0.5%)","Анти-эйджинг крем, питание (Shea Oil + растительные масла), гидратация (гиалуронат), антивозраст (фиалка + мясо растение)",~5.5-6.0 (благодаря pH-буферизации Citric Acid),"Jasminum Oil (фототоксичен), O-Cymen-5-Ol (фенол, раздражитель), Ethylhexylglycerin, Chlorphenesin, Fragrance",Да,Да,Крем,50,"56,04","✅ Питательный крем (Shea + масла). ✅ Фиалка (редкий компонент для морщин). 🚨 КРИТИЧНО: Jasminum Oil (фототоксичен!) — ❌ НЕ для дневного использования без SPF 50++! 🚨 O-Cymen-5-Ol (фенол-раздражитель). ⚠️ ОЧЕНЬ ДОРОГО (56.04₽/мл). 📌 ВЕРДИКТ: Люкс крем с фототоксичными компонентами. ТОЛЬКО ночь. Цена сумасшедшая за состав, который содержит раздражители."
product_051,Niacinamide 10% + Zinc 1%,ART & FACT,648,бюджет,Анти-акне сыворотка,goldapple.ru/19000039298-niacinamide-10-zinc-1-sebum-regulating-anti-acne,"Aqua/Water, Niacinamide, Butylene Glycol, Zinc PCA, Propylene Glycol, Ethylhexylglycerin, Phenoxyethanol, Dimethyl Isosorbide, Xanthan Gum, Ceteareth-23, Dipropyleneglycol, Centaurea Cyanus Flower Extract, Vaccinium Vitis-Idaea Fruit Extract","Ниацинамид (10%!, высокая концентрация), Zinc PCA (~1%), Centaurea Cyanus (цветок васильков, успокаивает, ~0.5%), Vaccinium Vitis-Idaea (брусника, антиоксидант, ~0.5%)","Себорегуляция, противовоспаление, антиоксидация, матирование (Niacinamide + Zinc)","~6.0-6.5 (нейтральный, нет Citric Acid)","Ethylhexylglycerin, Phenoxyethanol (двойная консервация), Propylene Glycol, отсутствуют типичные раздражители",Да,Да,Сыворотка,30,"21,6","✅ ОТЛИЧНАЯ КОНЦЕНТРАЦИЯ: Ниацинамид 10% (это РАБОТАЕТ, 4-5% минимум для эффекта, 10% = мощно). ✅ Zinc PCA (себорегуляция, хорош). ✅ Простой, честный состав (ничего лишнего). ⚠️ Двойная консервация (Ethylhexylglycerin + Phenoxyethanol, может раздражать при чувствительности). ⚠️ pH ~6.0-6.5 (нейтральный, не буферизирован). ⚠️ Маленький формат (30мл, за месяц). 📌 ВЕРДИКТ: Хороший выбор для жирной/проблемной кожи (Niacinamide 10% работает отлично). Цена 21.60₽/мл разумна."
product_052,Azeloglicine 10%,ART & FACT,527,бюджет,Анти-акне сыворотка (азелаиновая кислота),goldapple.ru/19000048729-azeloglicine-10,"Aqua/Water, Potassium Azeloyl Diglycinate, Glycerin, Propylene Glycol, Magnezium Aspartate, Zinc Gluconate, Copper Gluconate, Ethylhexylglycerin, Phenoxyethanol, Glyceryl Stearate Citrate, Sodium PCA, Sodium Lactate, Arginine, Aspartic Acid, PCA, Glycine, Alanine, Serine, Valine, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, Aloe Barbadensis Leaf Juice, Lysolecithin, Sclerotiumgum, Xanthan Gum, Pullulan, Isononyl Isononanoate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Panthenol, Sodium Hydroxide,  Salicylic Acid","Potassium Azeloyl Diglycinate (азелаиновая кислота в форме амида,  ~10%, анти-акне + пигментация!), Zinc Gluconate + Copper Gluconate (себорегуляция, ~0.5-1%), Salicylic Acid (BHA, ~0.3-0.5%), аминокислотный комплекс (9 аминокислот, ~1-2%, NMF система), Glycerin (~3-5%), Aloe Vera ( ~0.5%), Panthenol (~0.5%)","Анти-акне (мощная), противопигментация (азелаиновая кислота), себорегуляция, пилинг мягкий (BHA), гидратация, противовоспаление",3.5-4.0 (из-за Salicylic Acid + Sodium Hydroxide буферизация),"Salicylic Acid (может раздражать), Ethylhexylglycerin + Phenoxyethanol (двойная консервация), Propylene Glycol, отсутствуют типичные раздражители",Да,Да,Сыворотка,30,"17,56666667","✅ МОЩНАЯ ФОРМУЛА: Азелаиновая кислота 10% (редко встречается, обычно 10-20% в креме, а здесь в сыворотке!). ✅ Salicylic Acid (BHA, добавочный пилинг). ✅ Аминокислотный комплекс (NMF для восстановления после пилинга). ✅ Гидратация (Glycerin + Aloe). ⚠️ ТРОИЧНОЕ ДЕЙСТВИЕ: Азелаиновая кислота + BHA + аминокислоты = может быть раздражающе при чувствительности. ⚠️ pH ~3.5-4.0 (кислое, нужна адаптация). ⚠️ Двойная консервация (может раздражать). 📌 ВЕРДИКТ: Это БОЕВАЯ сыворотка для серьезного акне/пигментации. Цена 17.57₽/мл справедлива. Но требует ОПЫТА."
product_053,2% BHA Cream Cleanser 31.2,andplus,700,бюджет,Очищающий гель с BHA,goldapple.ru/19000303107-2-bha-cream-cleanser-31-2,"Water, glycerin, cocamidopropyl betaine, cetyl alcohol, glyceryl stearate se, butylene glycol, coco-betaine, sodium methyl cocoyl taurate, salicylic acid, tromethamine, coco-glucoside, sodium chloride, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, peg-120 methyl glucose dioleate, decyl glucoside, 1,2-hexanediol, caprylyl glycol, chlorella vulgaris extract, glucose, fructooligosaccharides, fructose, sodium cocoyl isethionate, sodium benzoate, sodium phytate, quillaja saponaria bark extract, citric acid, cynanchum atratum extract, ethylhexylglycerin, tocopherol, althaea rosea flower extract","Салициловая кислота (~2%, BHA), мягкие ПАВ (Cocamidopropyl Betaine, Coco-Betaine, Decyl Glucoside, ~8-10% вместе), Chlorella Vulgaris Extract (~0.3%), Althaea Rosea Extract (успокаивает, ~0.3%)","Мягкое очищение, BHA пилинг (мягкий), себорегуляция, гидратация",~3.5-4.0 (благодаря Salicylic Acid + Citric Acid + Tromethamine буферизации),"Salicylic Acid (может раздражать), Ethylhexylglycerin, Sodium Benzoate, Citric Acid",Да,Да,Пенящийся крем,100,7,"✅ Хороший BHA (2%, работает). ✅ Мягкие ПАВ + мощное очищение. ⚠️ pH ~3.5-4.0 может стянуть сухую кожу. 📌 ВЕРДИКТ: Хороший выбор для жирной кожи, новичков с BHA."
product_054,Blemish Control,Гельтек,1145,мидл,Анти-акне сыворотка,goldapple.ru/19000391469-blemish-control,"Purified water, butylene glycol, encapsulated salicylic acid, pentylene glycol, glycerol, ethoxydiglycol, mandelic acid, propylene glycol, d-panthenol, licorice root extract, green tea extract, allantoin, 1,2-hexanediol, caprylyl glycol","Инкапсулированная салициловая кислота (BHA, безопасная форма, ~1-1.5%), Мандельная кислота (AHA, мягкая, ~0.5-1%), Panthenol (~0.5%), экстракты (солодка, зеленый чай, ~0.5% каждый)","Анти-акне (BHA + AHA комбинация), пилинг (мягкий двойной), противовоспаление, успокаивание",~4.0-4.5 (благодаря буферизации),"Mandelic Acid + Salicylic Acid (могут раздражать), Propylene Glycol, Ethoxydiglycol",Да,Да,Сыворотка,50,"22,9","✅ ИННОВАТИВНО: Инкапсулированная BHA (более безопасна при нанесении). ✅ BHA + AHA (двойной пилинг, но мягкий). ✅ Успокаивающие компоненты. 📌 ВЕРДИКТ: TOP для акне (двойной пилинг, но буферизирован)."
product_055,Madagascar Centella Ampoule,Skin 1004,1310,мидл,Успокаивающая сыворотка,goldapple.ru/19000112672-madagascar-centella-ampoule,"Water, Glycerin, Butylene Glycol, Centella Asiatica Extract (30,000 ppm), 1,2-Hexanediol, Cellulose Gum, Ethylhexylglycerin","Центелла азиатская (30,000 ppm = 3%!, очень высокая концентрация), Glycerin (~5%), Butylene Glycol (~3-5%)","Успокаивание, заживление, гидратация, противовоспаление",~5.5-6.0 (нейтральный),"Ethylhexylglycerin, отсутствуют типичные раздражители",Да,Да,Ампула/сыворотка,55,"23,81818182","✅ ОЧЕНЬ ВЫСОКАЯ КОНЦЕНТРАЦИЯ Centella (3%! редко встречается). ✅ Простой, честный состав. ⚠️ ТОЛЬКО успокаивание (нет активных пилингов/витаминов). 📌 ВЕРДИКТ: TOP для sensitive/воспаленной кожи."
product_056,Ampoule Real Active Panthenol Plus,NEEDLY,1573,мидл,Увлажняющая сыворотка с пантенолом,goldapple.ru/19000114232-ampoule-real-active-panthenol-plus,"Water, Panthenol, Dipropylene Glycol, Niacinamide, Allantoin, Caprylyl Glycol, 1,2-Hexanediol, Propanediol, Illicium Verum (Anise) Fruit Extract, Betaine, Trehalose, Tromethamine, Butylene Glycol, Sodium Hyaluronate, Hippophae Rhamnoides Fruit Extract, C12-14 Pareth-12, Carbomer, Cetyl Ethylhexanoate, Caprylyl Glycol, Ethylhexylglycerin, Adenosine, Disodium EDTA, Xanthan Gum, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Linalool, Limonene","Пантенол (~10-15%, высокая концентрация!), Ниацинамид (~1-2%), Гиалуронат натрия (~0.3%), Hippophae Rhamnoides (облепиха, ~0.5%), Allantoin (~0.3%), Adenosine (~0.3%)","Глубокая гидратация, успокаивание, восстановление барьера, антиоксидация",~5.5-6.0 (благодаря pH-буферизации Tromethamine),"🚨 ФОТОТОКСИЧНЫЕ МАСЛА (Citrus Aurantium Bergamia, Linalool, Limonene), Ethylhexylglycerin, Pareth-12",Да,Да,Ампула/сыворотка,50,"31,46","✅ ОЧЕНЬ ВЫСОКАЯ концентрация Panthenol (10-15%!). ✅ Хороший состав (успокаивание + гидратация). 🚨 ФОТОТОКСИЧНЫЕ МАСЛА — ❌ ТОЛЬКО ночь! 📌 ВЕРДИКТ: TOP для гидратации/успокаивания, но только ночь."
product_057,Snail 96,COSRX,1792,мидл,Эссенция (гиалуронат + улитка),goldapple.ru/97560200006-snail-96,"Snail Secretion Filtrate, Betaine, Butylene Glycol, 1,2-Hexanediol, Sodium Hyaluronate, Panthenol, Arginine, Allantoin, Ethyl Hexanediol, Sodium Polyacrylate, Carbomer, Phenoxyethanol","Улиточный фильтрат (~96%! огромная концентрация), Гиалуронат натрия (~0.3%), Panthenol (~0.3%), Arginine (~0.2%), Allantoin (~0.2%)","Гидратация, заживление, гладкость (улиточный фильтрат богат гликозаминогликанами)",~5.5-6.0 (нейтральный),"Phenoxyethanol, отсутствуют типичные раздражители",Нет,Нет,Эссенция,100,"17,92","✅ КЛАССИЧЕСКИЙ K-beauty продукт. ✅ Высокая концентрация улиточного фильтрата (96%!). ✅ Хороший ratio цена/объём (100мл!). ❌ НЕ веган (животная слизь улитки). 📌 ВЕРДИКТ: TOP для гидратации, но не веган. Классик жанра."
